"name";"school";"X";"Y"
"星海音乐学院琴房楼";"星海音乐学院";"49409.248464";"21465.683459"
"星海音乐学院食堂";"星海音乐学院";"49573.718963";"21339.006274"
"星海音乐学院宿舍A栋";"星海音乐学院";"49648.391225";"21367.301667"
"星海音乐学院宿舍B栋";"星海音乐学院";"49681.083863";"21307.084957"
"星海音乐学院宿舍C栋";"星海音乐学院";"49669.631961";"21249.015495"
"星海音乐学院宿舍D栋";"星海音乐学院";"49636.55171";"21208.071451"
"星海音乐学院宿舍E栋";"星海音乐学院";"49627.627802";"21173.755293"
"星海音乐学院体育馆";"星海音乐学院";"49532.319424";"21519.237646"
"星海音乐学院图书馆";"星海音乐学院";"49485.987647";"21570.537676"
"星海音乐学院星海音乐学院音乐厅";"星海音乐学院";"49318.86408";"21738.847848"
"星海音乐学院行政楼";"星海音乐学院";"49447.745341";"21614.079468"
"中山大学 教学楼D栋";"中山大学";"50662.387248";"22733.751227"
"中山大学 教学楼E栋";"中山大学";"50666.55807";"22696.251137"
"中山大学北学院楼";"中山大学";"50230.828534";"22736.151447"
"中山大学传播设计学院";"中山大学";"50232.016767";"22476.032657"
"中山大学第三膳堂";"中山大学";"50447.938618";"21810.151769"
"中山大学第一膳堂";"中山大学";"50408.450563";"21918.989435"
"中山大学动物实验大楼";"中山大学";"50883.473218";"22935.98501"
"中山大学动物实验大楼";"中山大学";"50948.933338";"23024.899796"
"中山大学动物实验大楼";"中山大学";"50898.121615";"23115.084"
"中山大学动物实验大楼";"中山大学";"50719.345401";"23124.486711"
"中山大学法学院楼";"中山大学";"50344.246089";"22557.092479"
"中山大学格致园1号";"中山大学";"50168.857316";"21972.518223"
"中山大学格致园2号";"中山大学";"50114.522089";"21920.278854"
"中山大学格致园3-4号";"中山大学";"50184.159701";"21896.159008"
"中山大学格致园5-6号";"中山大学";"50219.379397";"21861.933982"
"中山大学工学院";"中山大学";"49890.500364";"22309.010447"
"中山大学基础实验大楼";"中山大学";"49947.746026";"22435.024723"
"中山大学基础实验大楼";"中山大学";"50021.318897";"22507.213049"
"中山大学教学楼A栋";"中山大学";"50660.167549";"22853.071871"
"中山大学教学楼B栋";"中山大学";"50661.676043";"22821.099266"
"中山大学教学楼C栋";"中山大学";"50667.593845";"22777.704099"
"中山大学门诊部";"中山大学";"50339.497014";"22112.363631"
"中山大学明德园10号";"中山大学";"50393.370228";"22034.616317"
"中山大学明德园12号";"中山大学";"50398.260282";"21983.048479"
"中山大学明德园1号";"中山大学";"50436.694669";"22197.072358"
"中山大学明德园2号";"中山大学";"50384.516268";"22159.016315"
"中山大学明德园3号";"中山大学";"50440.846892";"22142.848796"
"中山大学明德园5号";"中山大学";"50445.95459";"22089.811473"
"中山大学明德园7号";"中山大学";"50449.705483";"22039.049384"
"中山大学明德园8号";"中山大学";"50385.887208";"22083.176079"
"中山大学明德园9号";"中山大学";"50453.206317";"21987.537115"
"中山大学南实验大楼";"中山大学";"50111.559181";"22377.246703"
"中山大学慎思园10号";"中山大学";"50427.91419";"21579.264769"
"中山大学慎思园5号";"中山大学";"50421.364275";"21713.508909"
"中山大学慎思园6号";"中山大学";"50357.682442";"21665.164061"
"中山大学慎思园7号";"中山大学";"50444.036341";"21660.829696"
"中山大学慎思园8号";"中山大学";"50391.023715";"21622.487231"
"中山大学慎思园9号";"中山大学";"50477.011439";"21610.023487"
"中山大学图书馆";"中山大学";"50539.913517";"22589.760297"
"中山大学行政楼";"中山大学";"50450.454989";"22800.161057"
"中山大学学生活动中心";"中山大学";"50269.013931";"22072.135644"
"中山大学至善园10号";"中山大学";"50565.064628";"21633.309518"
"中山大学至善园1号";"中山大学";"50608.377266";"21875.283068"
"中山大学至善园2号";"中山大学";"50528.342098";"21864.997627"
"中山大学至善园3号";"中山大学";"50620.158154";"21816.702433"
"中山大学至善园4号";"中山大学";"50524.939091";"21808.121782"
"中山大学至善园5号";"中山大学";"50625.412334";"21761.228873"
"中山大学至善园6号";"中山大学";"50553.265376";"21756.20025"
"中山大学至善园7号";"中山大学";"50631.858313";"21695.6577"
"中山大学至善园8号";"中山大学";"50560.664366";"21689.028149"
"中山大学至善园9号";"中山大学";"50638.082018";"21639.977773"
"广工正门(公交站)";"380路内环;380路外环";"51404.72996";"19072.14703"
"岭南印象园-番禺龙舟文化展";"广州大学城外环西路岭南印象园";"51980.84643";"19073.2477"
"客服中心多功能影视厅";"大学城外环西路岭南印象园内";"51974.24777";"19040.27883"
"岭南印象园-水上戏台";"广州大学城外环西路岭南印象园";"51869.91864";"19073.94624"
"岭南印象园-公共厕所";"[]";"51967.44713";"19019.94896"
"八仙台";"大学城外环西路广东工业大学大学城校区";"51314.31647";"19034.52002"
"岭南印象园-香港故事";"练溪大街6之1附近";"51964.78044";"19082.92116"
"岭南印象园-敬佛堂";"练溪大街6之1附近";"51986.65446";"19095.16484"
"岭南印象园-龙舟池";"广州大学城外环西路岭南印象园";"52024.72755";"19086.47651"
"岭南印象园-龙舟池";"广州大学城外环西路岭南印象园";"52024.72755";"19086.47651"
"岭南印象园-牌楼";"大学城外环西路岭南印象园内";"52020.15817";"19064.567"
"岭南印象园-大特物";"广州大学城外环西路岭南印象园";"51967.80314";"19079.96558"
"鸿兴连锁公寓(岭南印象园店)";"岭南印象园旁";"51946.80884";"19011.7493"
"岭南印象园-面积三佰亩";"广州大学城外环西路岭南印象园";"51961.17645";"19070.78986"
"公用电话";"广州大学城外环西路岭南印象园";"51975.83905";"19071.09249"
"龙舟展览馆";"广州大学城外环西路岭南印象园";"51963.4869";"19072.39738"
"港饮港食(文秀街)";"练溪大街10号附近";"51937.63634";"19078.71781"
"岭南第一牛杂";"岭南印象园内";"51947.89702";"19005.70146"
"练溪湖";"番禺区";"51900.18338";"19074.98216"
"九制陈皮王";"广州大学城外环西路岭南印象园";"51965.16482";"19073.4699"
"好记喜帖";"大学城外环绿道岭南印象园";"51952.73375";"19067.4451"
"麦芽糖公仔";"广州大学城外环西路岭南印象园";"51942.30421";"19092.13031"
"黄岗";"番禺区";"50484.46977";"19085.28747"
"关氏宗祠";"南亭大道8号";"50069.78157";"18935.30333"
"大学城总站(公交站)";"565路;夜103路";"50339.94356";"18946.63109"
"外环西路(公交站)";"380路内环;380路外环;565路;夜103路";"50142.13557";"19031.13377"
"大学城(广工)总站(公交站)";"大学城班线14;大学城班线16";"50266.75672";"18958.50238"
"华光古庙";"练溪大街6号之一";"50078.10311";"18929.61867"
"海心岗";"番禺区";"50041.41102";"18786.20992"
"绳武堂";"大学城外环绿道与南亭大道交叉口东南120米";"50082.6968";"18944.19899"
"喻斋关公祠";"大学城外环绿道与南亭大道交叉口南120米";"50071.66011";"18944.44976"
"黄氏宗祠";"南亭大道东100米";"50156.24599";"18855.5335"
"广东工业大学";"创新大道与大学城外环西路交叉口西北20米";"51021.30805";"18946.89209"
"创业居";"[]";"50296.55935";"19024.01092"
"广州初心CX电竞公寓";"南亭村大社大街29号2楼";"50323.27182";"19031.61063"
"地上停车场";"新造镇";"50236.84842";"18930.27646"
"望江楼租房";"广州大学城外环西路南亭村";"50211.67082";"19046.75098"
"大学城外环西路停车场";"大学城外环西路南50米";"50866.1334";"18861.49335"
"晚风酒栈客栈";"小谷围街道南溪大街四巷13号";"50168.07079";"19065.60246"
"广东工业大学-大讲堂";"环教南路广东工业大学(大学城校区)";"51163.00033";"19075.33384"
"广东工业大学教工餐厅";"大学城外环西路100号(广东工业大学行政楼)";"51097.38462";"19022.24499"
"水.研社";"大学城外环绿道与南亭大道交叉口南60米";"50044.10278";"18985.91837"
"潭山书馆";"[]";"50296.06437";"19024.85763"
"华原书院";"南亭村南溪大街四巷15号";"50169.27594";"19051.80122"
"牛魔王鼎派牛杂粉·面·饭";"大学城南亭村大社大街31号";"50325.37765";"19045.75088"
"卓艺美术培训学校";"南亭大道10号";"50132.26063";"19073.98604"
"南亭大道与大学城外环绿道交叉口";"番禺区";"50044.45798";"19058.36266"
"南亭大道与大学城外环西路交叉口";"番禺区";"50046.90542";"19069.63708"
"南亭村大街与大学城外环西路交叉口";"番禺区";"50450.85605";"18937.01003"
"南亭村文化室";"南亭大道8号";"50069.9983";"18939.8721"
"智能化钢筋加工厂";"大学城外环绿道与大学城外环西路交叉路口往西约180米";"50999.14485";"18744.40906"
"广东工业大学大学城校区行政楼";"大学城外环西路";"51017.52378";"19060.41791"
"中交机电工程局有限公司";"大学城外环西路与南亭大道交叉口东120米";"50170.86594";"19061.79571"
"广东工业大学大学城校区停车场(出入口)";"大学城外环西路北150米";"51113.17065";"19084.37473"
"中交四航局地铁十二号线项目部";"大学城外环西路103号之一";"50564.85864";"18665.47341"
"中国交通建设股份有限公司广州市轨道交通十二号线总承包教育培训基地";"广州大学城";"50530.82379";"18683.00238"
"南亭村综合性文化服务中心";"大学城外环绿道与南亭大道交叉口南120米";"50075.57776";"18935.9763"
"创新大道与大学城外环西路交叉口";"番禺区";"51034.05833";"18928.38212"
"广东科学中心";"科普路168号";"47503.4336";"19593.38961"
"大学城湾咀头湿地公园";"大学城科普路";"46913.24172";"19515.93349"
"广州大学大学城校区-理科教学楼南楼";"大学城外环西路230号";"47980.97516";"19664.52326"
"滨江园林小径";"大学城外环绿道与科普路交叉路口往东南约50米";"47402.24859";"19221.94245"
"大学城科学中心站(公交站)";"番202路旅游专线";"47843.27312";"19671.74935"
"大学城科学中心总站(公交站)";"383路;801路;番202路旅游专线";"47813.24083";"19883.59133"
"大学城(科学中心)总站(公交站)";"35路";"47833.81737";"19864.38467"
"停车场";"大学城外环绿道与大学城外环西路交叉路口往东约260米";"48144.10263";"19268.35706"
"广州大学桃李园";"大学城外环西路230号";"48167.77367";"19813.96309"
"广东科学中心停车场(科普路)";"科普路168号广东科学中心内";"47576.30715";"19843.0426"
"德馨亭";"大学城外环西路230号";"48187.3365";"19753.9596"
"公共厕所";"广州大学城外环西路245号";"47898.13113";"20081.05896"
"公共厕所";"科普路168号广东科学中心";"47100.03093";"19685.767"
"航模码头";"科普路168号广东科学中心";"47274.30645";"19530.58263"
"广州大学化学实验中心";"红棉路广州大学西北门南侧约90米";"48217.34587";"20147.60928"
"广州大学计算机实验室";"大学城外环西路与科普路交叉口东南200米";"47998.06081";"19891.10177"
"自行车停车场";"[]";"47687.59432";"19686.51307"
"广州大学生物科学与技术实验教学中心";"红棉路广州大学";"48230.24632";"20097.7613"
"广州大学计算机实验楼";"[]";"47945.36923";"19872.18801"
"广州大学建筑与城市规划学院";"大学城外环西路230号";"47995.20792";"19763.82527"
"克莱因瓶";"科普路168号广东科学中心";"47211.5257";"19471.13604"
"广州大学机电工程实验教学中心";"红棉路与大学城环校西路交叉口西南200米";"48104.2515";"20048.65256"
"广州大学大学城校区-计算机实验楼";"大学城外环西路230号";"47989.70946";"19866.51206"
"科普路";"番禺区";"47341.43075";"19831.29391"
"大学城环校西路";"番禺区";"47912.03167";"19789.02029"
"小谷围派出所科学中心警务室";"大学城科普路168号";"47655.76405";"19788.61245"
"广州市教育基金纪功碑";"外环西路";"48004.92861";"19444.78662"
"广州大学财务服务中心";"广州大学环校西路广州大学东门西南侧约80米";"48202.59335";"19445.89625"
"广州大学大学城校区-生化实验楼";"大学城外环西路230号";"48213.669";"20074.39538"
"广东科学中心-医务室";"大学城科普路168号(近广州大学)广东科学中心内";"47571.2453";"19577.02327"
"大学城外环西路与科普路交叉口";"番禺区";"47856.82127";"19307.37928"
"大学城外环西路与科普路交叉口";"番禺区";"47827.08555";"20008.81196"
"广东科学中心-儿童天地";"大学城科普路168号广东科学中心F2";"47462.8833";"19518.9957"
"中铁二局(职)民工驿站";"大学城外环绿道与科普路交叉路口往东约60米";"47444.14105";"19250.66757"
"易便利店";"小谷围街道黄岗";"47303.69089";"19230.36506"
"广州大学-理学实验楼";"广州大学城外环西路230号";"48118.36149";"19382.91895"
"广东省食品药品科普体验馆";"科普路168号广东科学中心主楼三楼C馆";"47524.45574";"19600.42351"
"抓娃娃机(广东科学中心店)";"大学城科普路168号广东科学中心F1";"47573.25378";"19541.55674"
"广州大学减震控制与结构安全实验大楼";"广州大学城外环西路230号";"47933.85523";"19927.99243"
"广州大学大学城校区-电子信息实验楼";"大学城外环西路230号";"47925.97593";"19477.97382"
